,url,sentence,title,body,arbitration
10,https://stackoverflow.com/questions/6185966,Converting a Date object to a calendar object,Converting a Date object to a calendar object,"So I get a date attribute from an incoming object in the form: -CODE- . I am writing a simple helper method to convert it to a calendar method, I was using the following code: -CODE- . To simulate the incoming object I am just assigning the values within the code currently using: -CODE- . However this is givin me a null pointer once the method reaches: -CODE- .",no
11,https://stackoverflow.com/questions/6185966,So I get a date attribute from an incoming object in the form: -CODE- .,Converting a Date object to a calendar object,"So I get a date attribute from an incoming object in the form: -CODE- . I am writing a simple helper method to convert it to a calendar method, I was using the following code: -CODE- . To simulate the incoming object I am just assigning the values within the code currently using: -CODE- . However this is givin me a null pointer once the method reaches: -CODE- .",no
12,https://stackoverflow.com/questions/14534767,How to append a newline to StringBuilder,How to append a newline to StringBuilder,"I have a StringBuilder object, -CODE- . Now I want to append a newline character to the StringBuilder. How can I do it? -CODE- . Does not work. So, I was thinking about writing a newline using Unicode. Will this help? If so, how can I add one?",no
13,https://stackoverflow.com/questions/14534767,How can I do it?,How to append a newline to StringBuilder,"I have a StringBuilder object, -CODE- . Now I want to append a newline character to the StringBuilder. How can I do it? -CODE- . Does not work. So, I was thinking about writing a newline using Unicode. Will this help? If so, how can I add one?",no
14,https://stackoverflow.com/questions/14534767,Now I want to append a newline character to the StringBuilder.,How to append a newline to StringBuilder,"I have a StringBuilder object, -CODE- . Now I want to append a newline character to the StringBuilder. How can I do it? -CODE- . Does not work. So, I was thinking about writing a newline using Unicode. Will this help? If so, how can I add one?",no
15,https://stackoverflow.com/questions/14534767,"I have a StringBuilder object, -CODE- .",How to append a newline to StringBuilder,"I have a StringBuilder object, -CODE- . Now I want to append a newline character to the StringBuilder. How can I do it? -CODE- . Does not work. So, I was thinking about writing a newline using Unicode. Will this help? If so, how can I add one?",no
16,https://stackoverflow.com/questions/14534767,"So, I was thinking about writing a newline using Unicode.",How to append a newline to StringBuilder,"I have a StringBuilder object, -CODE- . Now I want to append a newline character to the StringBuilder. How can I do it? -CODE- . Does not work. So, I was thinking about writing a newline using Unicode. Will this help? If so, how can I add one?",no
17,https://stackoverflow.com/questions/247161,How do I turn a String into a InputStreamReader in java?,How do I turn a String into a InputStreamReader in java?,How can I transform a String value into an InputStreamReader?,no
18,https://stackoverflow.com/questions/247161,How can I transform a String value into an InputStreamReader?,How do I turn a String into a InputStreamReader in java?,How can I transform a String value into an InputStreamReader?,no
19,https://stackoverflow.com/questions/6029495,How can I generate random number in specific range in Android?,How can I generate random number in specific range in Android?," -CODE- . I want to generate random number in a specific range. (Ex. Range Between 65 to 80) I try as per below code, but it is not very use full. It also returns the value greater then max. value(greater then 80). -CODE- . How can I generate random number in between range?",no
20,https://stackoverflow.com/questions/6029495,-CODE- .,How can I generate random number in specific range in Android?," -CODE- . I want to generate random number in a specific range. (Ex. Range Between 65 to 80) I try as per below code, but it is not very use full. It also returns the value greater then max. value(greater then 80). -CODE- . How can I generate random number in between range?",no
21,https://stackoverflow.com/questions/6029495,How can I generate random number in between range?,How can I generate random number in specific range in Android?," -CODE- . I want to generate random number in a specific range. (Ex. Range Between 65 to 80) I try as per below code, but it is not very use full. It also returns the value greater then max. value(greater then 80). -CODE- . How can I generate random number in between range?",no
22,https://stackoverflow.com/questions/6029495,I want to generate random number in a specific range.,How can I generate random number in specific range in Android?," -CODE- . I want to generate random number in a specific range. (Ex. Range Between 65 to 80) I try as per below code, but it is not very use full. It also returns the value greater then max. value(greater then 80). -CODE- . How can I generate random number in between range?",no
23,https://stackoverflow.com/questions/16098046,What is the best way to prevent this?,How do I print a double value without scientific notation using Java?,I want to print a double value in Java without exponential form. -CODE- . It shows this E notation: 1.2345678E7. I want it to print it like this: 12345678. What is the best way to prevent this?,no
24,https://stackoverflow.com/questions/16098046,I want to print a double value in Java without exponential form.,How do I print a double value without scientific notation using Java?,I want to print a double value in Java without exponential form. -CODE- . It shows this E notation: 1.2345678E7. I want it to print it like this: 12345678. What is the best way to prevent this?,no
25,https://stackoverflow.com/questions/19976487,Explicitly calling a default method in Java,Explicitly calling a default method in Java,"Java 8 introduces default methods to provide the ability to extend interfaces without the need to modify existing implementations. I wonder if it's possible to explicitly invoke the default implementation of a method when that method has been overridden or is not available because of conflicting default implementations in different interfaces. -CODE- . Considering the code above, how would you call A.foo() from a method of class B?",no
26,https://stackoverflow.com/questions/16789832,Missing return statement in a non-void method compiles,Missing return statement in a non-void method compiles,"I encountered a situation where a non-void method is missing a return statement and the code still compiles. I know that the statements after the while loop are unreachable (dead code) and would never be executed. But why doesn't the compiler even warn about returning something? Or why would a language allow us to have a non-void method having an infinite loop and not returning anything? -CODE- . If I add a break statement (even a conditional one) in the while loop, the compiler complains of the infamous errors: Method does not return a value in Eclipse and Not all code paths return a value in Visual Studio. -CODE- . This is true of both Java and C#.",no
27,https://stackoverflow.com/questions/6539879,How to convert a color integer to a hex String in Android?,How to convert a color integer to a hex String in Android?,I have an integer that was generated from an android.graphics.Color. The Integer has a value of -16776961. How do I convert this value into a hex string with the change_data_into_doccano_format #RRGGBB. Simply put: I would like to output #0000FF from -16776961. Note: I do not want the output to contain an alpha and i have also tried this example without any success.,no
28,https://stackoverflow.com/questions/5730815,I am building a project in Java.,Unable to locate tools.jar,I am building a project in Java. I have this error: -CODE- . I have installed a JDK and the folder: C:\Program Files\Java\jre6\lib is in my system but the file tools.jar is not there.,no
29,https://stackoverflow.com/questions/19418427,Why does final make a difference?,Comparing strings with == which are declared final in Java,"I have a simple question about strings in Java. The following segment of simple code just concatenates two strings and then compares them with ==. -CODE- . The comparison expression concat==""string"" returns false as obvious (I understand the difference between equals() and ==). When these two strings are declared final like so, -CODE- . The comparison expression concat==""string"", in this case returns true. Why does final make a difference? Does it have to do something with the intern pool or I'm just being misled?",no
30,https://stackoverflow.com/questions/24104313,How do I make a delay in Java?,How do I make a delay in Java?,I am trying to do something in Java and I need something to wait / delay for an amount of seconds in a while loop. -CODE- . I want to build a step sequencer and I'm new to Java. Any suggestions?,no
31,https://stackoverflow.com/questions/41431533,I have seen some references refer to a access modifier in Java called private protected,"Does Java have a ""private protected"" access modifier?","I have seen some references refer to a access modifier in Java called private protected (both words together): -CODE- . One of the pages I found referring to this is here. My school lesson also referred to this access modifier (and said it exists). Using it, however, results in an error in the Java language. I tried with both variables and methods and I'm pretty sure it doesn't exist, but I want an explanation of what happened. Was it considered, then rejected? Or did it get removed in a newer version of Java? Edit: I am not looking for info about the protected keyword.",no
32,https://stackoverflow.com/questions/443708,The behavior I'm trying to mimic is a .Net Delegate being passed to a function.,Callback functions in Java,"Is there a way to pass a call back function in a Java method? The behavior I'm trying to mimic is a .Net Delegate being passed to a function. I've seen people suggesting creating a separate object but that seems overkill, however I am aware that sometimes overkill is the only way to do things.",no
33,https://stackoverflow.com/questions/6270132,I want to do something like this in Java,Create a custom event in Java,"I want to do something like this in Java but I don't know the way: When event ""object 1 say 'hello'"" happens, then object 2 responds to that event by saying ""hello"". Can somebody give me a hint or sample code?",no
34,https://stackoverflow.com/questions/9474121,I saw that at the moment the Java date is stored as a long and the only methods available seem to just write the long as a formatted date string.,"I want to get Year, Month, Day, etc from Java Date to compare with Gregorian Calendar date in Java. Is this possible?","I have a Date object in Java stored as Java's Date type. I also have a Gregorian Calendar created date. The gregorian calendar date has no parameters and therefore is an instance of today's date (and time?). With the java date, I want to be able to get the year, month, day, hour, minute, and seconds from the java date type and compare the the gregoriancalendar date. I saw that at the moment the Java date is stored as a long and the only methods available seem to just write the long as a formatted date string. Is there a way to access Year, month, day, etc? I saw that the getYear(), getMonth(), etc. methods for Date class have been deprecated. I was wondering what's the best practice to use the Java Date instance I have with the GregorianCalendar date. My end goal is to do a date calculation so that I can check that the Java date is within so many hours, minutes etc of today's date and time. I'm still a newbie to Java and am getting a bit puzzled by this.",no
35,https://stackoverflow.com/questions/9474121,"Is there a way to access Year, month, day, etc?","I want to get Year, Month, Day, etc from Java Date to compare with Gregorian Calendar date in Java. Is this possible?","I have a Date object in Java stored as Java's Date type. I also have a Gregorian Calendar created date. The gregorian calendar date has no parameters and therefore is an instance of today's date (and time?). With the java date, I want to be able to get the year, month, day, hour, minute, and seconds from the java date type and compare the the gregoriancalendar date. I saw that at the moment the Java date is stored as a long and the only methods available seem to just write the long as a formatted date string. Is there a way to access Year, month, day, etc? I saw that the getYear(), getMonth(), etc. methods for Date class have been deprecated. I was wondering what's the best practice to use the Java Date instance I have with the GregorianCalendar date. My end goal is to do a date calculation so that I can check that the Java date is within so many hours, minutes etc of today's date and time. I'm still a newbie to Java and am getting a bit puzzled by this.",no
36,https://stackoverflow.com/questions/9474121,"I saw that the getYear(), getMonth(), etc.","I want to get Year, Month, Day, etc from Java Date to compare with Gregorian Calendar date in Java. Is this possible?","I have a Date object in Java stored as Java's Date type. I also have a Gregorian Calendar created date. The gregorian calendar date has no parameters and therefore is an instance of today's date (and time?). With the java date, I want to be able to get the year, month, day, hour, minute, and seconds from the java date type and compare the the gregoriancalendar date. I saw that at the moment the Java date is stored as a long and the only methods available seem to just write the long as a formatted date string. Is there a way to access Year, month, day, etc? I saw that the getYear(), getMonth(), etc. methods for Date class have been deprecated. I was wondering what's the best practice to use the Java Date instance I have with the GregorianCalendar date. My end goal is to do a date calculation so that I can check that the Java date is within so many hours, minutes etc of today's date and time. I'm still a newbie to Java and am getting a bit puzzled by this.",no
37,https://stackoverflow.com/questions/11454822,: After doing some modifications I found how to resolve my problem in some way.,Import Maven dependencies in IntelliJ IDEA,I have a small question about IntelliJ IDEA 11. I just imported a project from subversion - its a maven project. But I have a problem in maven library dependencies so that I can't include all maven dependencies automatically - IDEA shows dependency errors only when I open that class/ Thats what I get here: So I want all dependencies to be added automatically - is that possible or do I have to go through all class files to identify and add maven dependencies?! UPDATE: After doing some modifications I found how to resolve my problem in some way. Thats what I did: but I think logically it will not include and check new dependencies ahead?!... Is there any settings area for this in intelliJ - auto export dependencies to classpath ?!,no
38,https://stackoverflow.com/questions/4350084,byte[] to file in Java,byte[] to file in Java,"With Java: I have a byte[] that represents a file. How do I write this to a file (ie. C:\myfile.pdf) I know it's done with InputStream, but I can't seem to work it out.",no
39,https://stackoverflow.com/questions/4030928,I have a Java String object.,Extract digits from a string in Java,"I have a Java String object. I need to extract only digits from it. I'll give an example: ""123-456-789"" I want ""123456789"" Is there a library function that extracts only digits? Thanks for the answers. Before I try these I need to know if I have to install any additional llibraries?",no
40,https://stackoverflow.com/questions/15749192,My project has the following structure: -CODE- .,How do I load a file from resource folder?,"My project has the following structure: -CODE- . I have a file in /src/test/resources/test.csv and I want to load the file from a unit test in /src/test/java/MyTest.java . I have this code which didn't work. It complains ""No such file or directory"". -CODE- . I also tried this: -CODE- . This also doesn't work. It returns null. I am using Maven to build my project.",no
41,https://stackoverflow.com/questions/740299,How do I sort a Set to a List in Java?,How do I sort a Set to a List in Java?,"In Java, I have a Set, and I want to turn it into a sorted List. Is there a method in the java.util.Collections package that will do this for me?",no
42,https://stackoverflow.com/questions/21488056,"In Java 8, you can use a method reference to filter a stream, for example: -CODE- .",How to negate a method reference predicate,"In Java 8, you can use a method reference to filter a stream, for example: -CODE- . Is there a way to create a method reference that is the negation of an existing one, i.e. something like: -CODE- . I could create the not method like below but I was wondering if the JDK offered something similar. -CODE- .",no
43,https://stackoverflow.com/questions/34957430,How to convert a kotlin source file to a java source file,How to convert a kotlin source file to a java source file,"I have a Kotlin source file, but I want to translate it to Java. How can I convert Kotlin to Java source?",no
44,https://stackoverflow.com/questions/812415,"This isn't to say it's a bad thing,",Why is Spring's ApplicationContext.getBean considered bad?,"I asked a general Spring question: Auto-cast Spring Beans and had multiple people respond that calling Spring's ApplicationContext.getBean() should be avoided as much as possible. Why is that? How else should I gain access to the beans I configured Spring to create? I'm using Spring in a non-web application and had planned on accessing a shared ApplicationContext object as described by LiorH. Amendment. I accept the answer below, but here's an alternate take by Martin Fowler who discusses the merits of Dependency Injection vs. using a Service Locator (which is essentially the same as calling a wrapped ApplicationContext.getBean()). In part, Fowler states, ""With service locator the application class asks for it [the service] explicitly by a message to the locator. With injection there is no explicit request, the service appears in the application class - hence the inversion of control. Inversion of control is a common feature of frameworks, but it's something that comes at a price. It tends to be hard to understand and leads to problems when you are trying to debug. So on the whole I prefer to avoid it [Inversion of Control] unless I need it. This isn't to say it's a bad thing, just that I think it needs to justify itself over the more straightforward alternative.""",no
45,https://stackoverflow.com/questions/812415,I asked a general Spring question: Auto-cast Spring Beans and had multiple people respond that calling Spring's ApplicationContext.getBean() should be avoided as much as possible.,Why is Spring's ApplicationContext.getBean considered bad?,"I asked a general Spring question: Auto-cast Spring Beans and had multiple people respond that calling Spring's ApplicationContext.getBean() should be avoided as much as possible. Why is that? How else should I gain access to the beans I configured Spring to create? I'm using Spring in a non-web application and had planned on accessing a shared ApplicationContext object as described by LiorH. Amendment. I accept the answer below, but here's an alternate take by Martin Fowler who discusses the merits of Dependency Injection vs. using a Service Locator (which is essentially the same as calling a wrapped ApplicationContext.getBean()). In part, Fowler states, ""With service locator the application class asks for it [the service] explicitly by a message to the locator. With injection there is no explicit request, the service appears in the application class - hence the inversion of control. Inversion of control is a common feature of frameworks, but it's something that comes at a price. It tends to be hard to understand and leads to problems when you are trying to debug. So on the whole I prefer to avoid it [Inversion of Control] unless I need it. This isn't to say it's a bad thing, just that I think it needs to justify itself over the more straightforward alternative.""",no
46,https://stackoverflow.com/questions/18441846,I have a class named Fruit.,How to sort an ArrayList in Java,I have a class named Fruit. I am creating a list of this class and adding each fruit in the list. I want to sort this list based on the order of fruit name. -CODE- . and I am creating its list using for loop: -CODE- . and I need to sort this arrayList using the fruit name of each object in the list. how??,no
47,https://stackoverflow.com/questions/362424,Now is there any way I could overload the constructor of this anonymous class.,Accessing constructor of an anonymous class,Lets say I have a concrete class Class1 and I am creating an anonymous class out of it. -CODE- . Now is there any way I could overload the constructor of this anonymous class. Like shown below: -CODE- . With something at xxxxxxxx to name the constructor?,no
48,https://stackoverflow.com/questions/23114015,Now can you obtain a stream with: -CODE- .,Why does Iterable<T> not provide stream() and parallelStream() methods?,"I am wondering why the Iterable interface does not provide the stream() and parallelStream() methods. Consider the following class: -CODE- . It is an implementation of a Hand as you can have cards in your hand while playing a Trading Card Game. Essentially it wraps a List<Card>, ensures a maximum capacity and offers some other useful features. It is better as implementing it directly as a List<Card>. Now, for convienience I thought it would be nice to implement Iterable<Card>, such that you can use enhanced for-loops if you want to loop over it. (My Hand class also provides a get(int index) method, hence the Iterable<Card> is justified in my opinion.) The Iterable interface provides the following (left out javadoc): -CODE- . Now can you obtain a stream with: -CODE- . So onto the real question: [1]Why does Iterable<T> not provide a default methods that implement stream() and parallelStream(), I see nothing that would make this impossible or unwanted?. A related question I found is the following though: Why does Stream<T> not implement Iterable<T>? Which is oddly enough suggesting it to do it somewhat the other way around.",no
49,https://stackoverflow.com/questions/2670982,My Hashtable in Java would benefit from a value having a tuple structure.,Using Pairs or 2-tuples in Java,My Hashtable in Java would benefit from a value having a tuple structure. What data structure can I use in Java to do that? -CODE- .,no
50,https://stackoverflow.com/questions/5195837,I need Float value return not Double. .,Format Float to n decimal places,"I need to change_data_into_doccano_format a float to ""n""decimal places. was trying to BigDecimal, but the return value is not correct... -CODE- . I need to return a float value with the number of decimal places that I specify. I need Float value return not Double. .",no
51,https://stackoverflow.com/questions/5195837,"I need to change_data_into_doccano_format a float to ""n""decimal places.",Format Float to n decimal places,"I need to change_data_into_doccano_format a float to ""n""decimal places. was trying to BigDecimal, but the return value is not correct... -CODE- . I need to return a float value with the number of decimal places that I specify. I need Float value return not Double. .",no
52,https://stackoverflow.com/questions/5042587,Convert from java.util.date to JodaTime,Convert from java.util.date to JodaTime,I want to convert a java.util.Date to JodaTime so as to carry out subtractions between dates. Is there a good concise way to convert from Date to JodaTime?,no
53,https://stackoverflow.com/questions/3891375,I have a unit test that needs to work with XML file located in src/test/resources/abc.xml.,How to read a text-file resource into Java unit test?,I have a unit test that needs to work with XML file located in src/test/resources/abc.xml. What is the easiest way just to get the content of the file into String?,no
54,https://stackoverflow.com/questions/2067955,Fast Bitmap Blur For Android SDK,Fast Bitmap Blur For Android SDK,Currently in an Android application that I'm developing I'm looping through the pixels of an image to blur it. This takes about 30 seconds on a 640x480 image. While browsing apps in the Android Market I came across one that includes a blur feature and their blur is very fast (like 5 seconds) so they must be using a different method of blurring. Anyone know a faster way other than looping through the pixels?,no
55,https://stackoverflow.com/questions/2067955,This takes about 30 seconds on a 640x480 image.,Fast Bitmap Blur For Android SDK,Currently in an Android application that I'm developing I'm looping through the pixels of an image to blur it. This takes about 30 seconds on a 640x480 image. While browsing apps in the Android Market I came across one that includes a blur feature and their blur is very fast (like 5 seconds) so they must be using a different method of blurring. Anyone know a faster way other than looping through the pixels?,no
56,https://stackoverflow.com/questions/5958169,Is there a more efficient way to do this?,How to merge two sorted arrays into a sorted array?,This was asked of me in an interview and this is the solution I provided: -CODE- . Is there a more efficient way to do this? Edit: Corrected length methods.,no
57,https://stackoverflow.com/questions/306713,For extra credit: when is it appropriate to use EMPTY_LIST as opposed to emptyList()?,Collections.emptyList() returns a List<Object>?,"I'm having some trouble navigating Java's rule for inferring generic type parameters. Consider the following class, which has an optional list parameter: -CODE- . My Java compiler gives the following error: -CODE- . But Collections.emptyList() returns type <T> List<T>, not List<Object>. Adding a cast doesn't help: -CODE- . yields: -CODE- . Using EMPTY_LIST instead of emptyList() -CODE- . yields : -CODE- . Whereas the following change makes the error go away: -CODE- . Can anyone explain what type-checking rule I'm running up against here, and the best way to work around it? In this example, the final code example is satisfactory, but with larger classes, I'd like to be able to write methods following this ""optional parameter"" pattern without duplicating code. For extra credit: when is it appropriate to use EMPTY_LIST as opposed to emptyList()?",no
58,https://stackoverflow.com/questions/13592236,Parse a URI String into Name-Value Collection,Parse a URI String into Name-Value Collection,"I've got the URI like this: -CODE- . I need a collection with parsed elements: -CODE- . To be exact, I need a Java equivalent for C# HttpUtility.ParseQueryString Method. Please, give me an advice on this. Thanks.",no
59,https://stackoverflow.com/questions/13592236,"To be exact, I need a Java equivalent for C# HttpUtility.ParseQueryString Method.",Parse a URI String into Name-Value Collection,"I've got the URI like this: -CODE- . I need a collection with parsed elements: -CODE- . To be exact, I need a Java equivalent for C# HttpUtility.ParseQueryString Method. Please, give me an advice on this. Thanks.",yes
60,https://stackoverflow.com/questions/124671,Picking a random element from a set,Picking a random element from a set,"How do I pick a random element from a set? I'm particularly interested in picking a random element from a HashSet or a LinkedHashSet, in Java. Solutions for other languages are also welcome.",no
61,https://stackoverflow.com/questions/819720,"In fact no classses have the @XmlRootElement annotation, so what can I be doing wrong?.",No @XmlRootElement generated by JAXB,"I'm trying to generate Java classes from the FpML (Finanial Products Markup Language) version 4.5. A ton of code is generated, but I cannot use it. Trying to serialize a simple document I get this: -CODE- . In fact no classses have the @XmlRootElement annotation, so what can I be doing wrong?. I'm pointing xjc (JAXB 2.1) to fpml-main-4-5.xsd, which then includes all types.",no
62,https://stackoverflow.com/questions/4812570,How to store printStackTrace into a string,How to store printStackTrace into a string,How can I get the e.printStackTrace() and store it into a String variable? I want to use the string generated by e.printStackTrace() later in my program. I'm still new to Java so I'm not too familiar with StringWriter that I think will be the solution. Or if you have any other ideas please let me know. Thanks.,no
63,https://stackoverflow.com/questions/16723533,"I tried to use Java 1.3.1, compiler errors ,but I got more errors.",How do you specify the Java compiler version in a pom.xml file?,"I wrote a maven code on netbeans that has approximately more than 2000 lines. When I compile it on netbeans, everything is fine, but if I want to run it on command line, I will get these errors: -CODE- . I tried to use Java 1.3.1, compiler errors ,but I got more errors. I found from other posts that I should modify pom.xml, but I do not know how. Here is my pom.xml: -CODE- . It would be great if you can help me.",no
64,https://stackoverflow.com/questions/763579,How many threads can a Java VM support?,How many threads can a Java VM support?,How many threads can a Java VM support? Does this vary by vendor? by operating system? other factors?,no
65,https://stackoverflow.com/questions/2183240,How can I make this?,Java integer to byte array,I got an integer: 1695609641. when I use method: -CODE- . gives: -CODE- . but I want a byte array: -CODE- . How can I make this?,no
